"Packet.Length.Std","Total.Length.of.Bwd.Packets","Subflow.Bwd.Bytes","Destination.Port","Packet.Length.Variance","Bwd.Packet.Length.Mean","Avg.Bwd.Segment.Size","Bwd.Packet.Length.Max","Init_Win_bytes_backward","Total.Length.of.Fwd.Packets","Subflow.Fwd.Bytes","Init_Win_bytes_forward","Average.Packet.Size","Packet.Length.Mean","Max.Packet.Length"
3113.953,11601,11601,80,9696701,2900.25,2900.25,8760,229,26,26,8192,1661,1453.375,8760
2037.845,11607,11607,80,4152810,2321.4,2321.4,5840,229,62,62,256,833.9286,778.3333,5840
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
2131.871,11607,11607,80,4544874,1934.5,1934.5,5755,229,26,26,8192,1292.556,1163.3,5755
1417.54626,807,807,80,2009437.4,161.4,161.4,787,23360,4737,4737,29200,554.4,504,4719
68.86541,740,740,53,4742.444,185,185,206,-1,228,228,-1,130.75,116.2222,206
2.309401077,6,6,306,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
106.8059,462,462,53,11407.5,231,231,231,-1,72,72,-1,142.5,114,231
1434.572,11601,11601,80,2057996,1933.5,1933.5,4380,229,56,56,256,833.0714,777.5333,4380
299.4861,1625,1625,80,89691.9,116.0714,116.0714,1625,119,432,432,29200,68.56667,66.35484,1625
428.8067,3560,3560,80,183875.2,222.5,222.5,1774,980,944,944,8192,136.4848,132.4706,1774
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
3.464102,6,6,524,12,6,6,6,0,0,0,29200,3,2,6
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
2952.521,11607,11607,80,8717379,2321.4,2321.4,8760,229,26,26,8192,1454.125,1292.556,8760
0,0,0,53419,0,0,0,0,65535,0,0,166,0,0,0
3544.652,11601,11601,80,12600000,2900.25,2900.25,10135,229,26,26,8192,1661,1453.375,10135
4097.538,11607,11607,80,16800000,2901.75,2901.75,11595,229,26,26,8192,1661.857,1454.125,11595
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
2733.082592,11607,11607,80,7469740.456,1934.5,1934.5,8760,229,26,26,8192,1292.555556,1163.3,8760
0,0,0,5024,0,0,0,0,-1,12,12,229,9,6,6
13.44618905,6,6,56438,180.8,6,6,6,0,31,31,1301,9.25,7.4,31
204.8206033,743,743,80,41951.47953,82.55555556,82.55555556,743,110,538,538,29200,71.16666667,67.42105263,743
0,0,0,49336,0,0,0,0,229,0,0,227,0,0,0
14.6385,136,136,53,214.2857,68,68,68,-1,152,152,-1,54.33333,46.57143,68
31.76791,186,186,53,1009.2,93,93,93,-1,70,70,-1,72.75,58.2,93
1980.71,11601,11601,80,3923213,2320.2,2320.2,4380,229,26,26,8192,1453.375,1291.889,4380
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
3.464101615,6,6,6669,12,6,6,6,0,0,0,29200,3,2,6
0,30,30,58680,0,6,6,6,0,6,6,229,7,6,6
15.6144,136,136,53,243.8095,68,68,68,-1,144,144,-1,52.66667,45.14286,68
0,0,0,443,0,0,0,0,-1,12,12,0,9,6,6
70.10848736,344,344,53,4915.2,172,172,172,-1,88,88,-1,119,95.2,172
849.0873,25080,25080,443,720949.3,1254,1254,2920,1013,964,964,8192,635.2195,620.0952,2920
3.464101615,6,6,8254,12,6,6,6,0,0,0,29200,3,2,6
8.76356092,120,120,53,76.8,60,60,60,-1,88,88,-1,63,50.4,60
11.18034,6,6,59212,125,6,6,6,0,43,43,1150,13.75,11,31
31.2288,202,202,53,975.2381,101,101,101,-1,148,148,-1,64.5,55.28571,101
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
44.98555324,258,258,53,2023.7,129,129,130,-1,92,92,-1,99.75,79.8,130
2.309401077,6,6,16016,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
0,0,0,80,0,0,0,0,-1,12,12,256,9,6,6
3.464102,6,6,625,12,6,6,6,0,0,0,29200,3,2,6
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
88.18333,408,408,53,7776.3,204,204,204,-1,86,86,-1,134.25,107.4,204
2.309401,6,6,3920,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
44.36552716,256,256,53,1968.3,128,128,128,-1,94,94,-1,99.25,79.4,128
1535.417,56,56,64324,2357505,6.222222,6.222222,20,256,12982,12982,229,900.8125,847.8235,4380
3.464102,6,6,1095,12,6,6,6,0,0,0,29200,3,2,6
3.464102,6,6,49160,12,6,6,6,0,0,0,29200,3,2,6
2650.586,11607,11607,80,7025604,2321.4,2321.4,7215,229,26,26,8192,1454.125,1292.556,7215
30.2529,220,220,53,915.2381,110,110,110,-1,192,192,-1,76.66667,65.71429,110
0,0,0,443,0,0,0,0,245,0,0,245,0,0,0
1645.242,11601,11601,80,2706820,1933.5,1933.5,4380,229,26,26,8192,1291.889,1162.7,4380
2488.507,11601,11601,80,6192667,2900.25,2900.25,8760,229,56,56,256,971.9167,897.1538,8760
40.99186911,127,127,53,1680.333333,127,127,127,-1,56,56,-1,119.5,79.66666667,127
14.43376,6,6,54704,208.3333,6,6,6,0,37,37,946,24.66667,18.5,31
146.2419,610,610,53,21386.7,305,305,305,-1,76,76,-1,181,144.8,305
3.464102,6,6,1433,12,6,6,6,0,0,0,29200,3,2,6
3.464101615,6,6,749,12,6,6,6,0,0,0,29200,3,2,6
2.309401077,6,6,2222,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
702.6854784,8163,8163,443,493766.8815,680.25,680.25,1955,40880,5066,5066,29200,529.16,508.8076923,1955
0,0,0,51384,0,0,0,0,-1,0,0,349,0,0,0
2.309401,6,6,981,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
634.1901,30,30,58085,402197.1,5,5,6,0,1375,1375,229,397.1429,347.5,1375
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
3.464102,6,6,555,12,6,6,6,0,0,0,29200,3,2,6
651.7898,2884,2884,88,424830,1442,1442,1442,-1,504,504,-1,910,728,1442
2.309401,6,6,2200,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
1911.596,11601,11601,80,3654198,1933.5,1933.5,5840,229,26,26,8192,1291.889,1162.7,5840
3.464101615,6,6,25,12,6,6,6,0,0,0,29200,3,2,6
2.309401077,6,6,56737,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
0,0,0,443,0,0,0,0,-1,0,0,411,0,0,0
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
3.464101615,6,6,8193,12,6,6,6,0,0,0,29200,3,2,6
16.16581,74,74,53,261.3333,74,74,74,-1,46,46,-1,83,55.33333,74
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
269.363759,1776,1776,80,72556.83468,118.4,118.4,1460,946,514,514,8192,73.87096774,71.5625,1460
2138.329,11607,11607,80,4572452,1934.5,1934.5,5840,229,26,26,8192,1292.556,1163.3,5840
26.29068276,170,170,53,691.2,85,85,85,-1,74,74,-1,70.25,56.2,85
8.763561,100,100,53,76.8,50,50,50,-1,68,68,-1,50.5,40.4,50
712.5195,7790,7790,443,507684.1,973.75,973.75,1843,30987,1258,1258,29200,565.5,532.2353,1843
2.309401,6,6,7025,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
2650.585648,11607,11607,80,7025604.278,2321.4,2321.4,7215,229,26,26,8192,1454.125,1292.555556,7215
1472.156,11601,11601,80,2167243,1933.5,1933.5,4380,229,50,50,256,896.6923,832.6429,4380
668.5927,24,24,64623,447016.2,4.8,4.8,6,0,1375,1375,229,462.3333,396.2857,1375
2554.159,11607,11607,80,6523729,2321.4,2321.4,5840,229,26,26,8192,1454.125,1292.556,5840
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
1903.963,11607,11607,80,3625074,1934.5,1934.5,4380,229,26,26,8192,1292.556,1163.3,4380
4097.538,11607,11607,80,16800000,2901.75,2901.75,11595,229,26,26,8192,1661.857,1454.125,11595
0,30,30,15256,0,6,6,6,0,6,6,229,7,6,6
0,0,0,55378,0,0,0,0,-1,12,12,10608,9,6,6
1723.623,11601,11601,80,2970875,2320.2,2320.2,5840,229,62,62,256,833.5,777.9333,5840
3.464102,6,6,1192,12,6,6,6,0,0,0,29200,3,2,6
2175.303,11607,11607,80,4731941,2321.4,2321.4,7215,229,56,56,256,897.6154,833.5,7215
3.464102,6,6,3283,12,6,6,6,0,0,0,29200,3,2,6
0,0,0,80,0,0,0,0,-1,0,0,242,0,0,0
2681.356,11601,11601,80,7189672,2900.25,2900.25,5840,229,26,26,8192,1661,1453.375,5840
2.309401,6,6,1056,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
41.14321,480,480,53,1692.764,120,120,128,-1,250,250,-1,76.1,69.18182,128
2110.951,11601,11601,80,4456113,2320.2,2320.2,5840,229,26,26,8192,1453.375,1291.889,5840
2952.521,11607,11607,80,8717379,2321.4,2321.4,8760,229,26,26,8192,1454.125,1292.556,8760
231.8759529,646,646,80,53766.45752,80.75,80.75,209,144,1876,1876,29200,148.3529412,140.1111111,650
0,6,6,80,0,6,6,6,980,6,6,256,9,6,6
536.4549,4935,4935,443,287783.8,379.6154,379.6154,2648,114,700,700,29200,187.8333,181.7742,2648
44.91324972,300,300,53,2017.2,150,150,150,-1,136,136,-1,126,100.8,150
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
3.464102,6,6,1050,12,6,6,6,0,0,0,29200,3,2,6
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
119.7581,402,402,53,14342,201,201,319,-1,92,92,-1,133.75,107,319
2.309401,6,6,6003,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
718.0907,25006,25006,80,515654.3,1000.24,1000.24,1460,31,1006,1006,8192,650.3,634.439,1460
3097.25274,11607,11607,80,9592974.533,2901.75,2901.75,11595,229,62,62,256,898.0769231,833.9285714,11595
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
3.464102,6,6,4004,12,6,6,6,0,0,0,29200,3,2,6
1645.241762,11601,11601,80,2706820.456,1933.5,1933.5,4380,229,26,26,8192,1291.888889,1162.7,4380
0,36,36,62587,0,6,6,6,0,6,6,229,6.857142857,6,6
2033.251,11601,11601,80,4134108,2320.2,2320.2,7300,229,56,56,256,897.1538,833.0714,7300
0,36,36,16826,0,6,6,6,0,6,6,229,6.857143,6,6
8.76356092,124,124,53,76.8,62,62,62,-1,92,92,-1,65.5,52.4,62
0,0,0,45182,0,0,0,0,-1,0,0,4969,0,0,0
3350.635,11607,11607,80,11200000,2321.4,2321.4,10135,229,26,26,8192,1454.125,1292.556,10135
18.86670032,46,46,443,355.952381,46,46,46,351,135,135,257,37.83333333,32.42857143,46
497.8707,3619,3619,443,247875.3,517,517,1460,33,654,654,8192,328.6923,305.2143,1460
217.6269,611,611,443,47361.45,38.1875,38.1875,459,1012,1762,1762,29200,65.91667,64.13514,1163
948.447,17395,17395,80,899551.7,1449.583,1449.583,2836,362,1174,1174,65535,807.3478,773.7083,2836
2.309401,6,6,9575,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
3.464102,6,6,7921,12,6,6,6,0,0,0,29200,3,2,6
30.12474066,186,186,53,907.5,93,93,93,-1,76,76,-1,75,60,93
23.42160175,178,178,53,548.5714286,89,89,89,-1,164,164,-1,63.83333333,54.71428571,89
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
55.8677,264,264,53,3121.2,132,132,132,-1,60,60,-1,88.5,70.8,132
3.464102,6,6,32773,12,6,6,6,0,0,0,29200,3,2,6
4097.538,11607,11607,80,16800000,2901.75,2901.75,11595,229,26,26,8192,1661.857,1454.125,11595
3.464102,6,6,2920,12,6,6,6,0,0,0,29200,3,2,6
96.94689,414,414,53,9398.7,207,207,207,-1,60,60,-1,126,100.8,207
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
2.309401,6,6,49,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
8.763561,108,108,53,76.8,54,54,54,-1,76,76,-1,55.5,44.4,54
779.6747523,8767,8767,80,607892.7194,730.5833333,730.5833333,1486,87,7308,7308,8192,730.6818182,698.9130435,2374
3214.168,11607,11607,80,10300000,2901.75,2901.75,11595,229,56,56,256,972.4167,897.6154,11595
0,6,6,55825,0,6,6,6,253,6,6,115,9,6,6
2.309401077,6,6,5906,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
0,0,0,443,0,0,0,0,-1,0,0,388,0,0,0
2.309401,6,6,7001,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
122.1996,177,177,80,14932.75,59,59,171,119,369,369,8192,68.25,60.66667,351
0,30,30,20276,0,6,6,6,0,6,6,229,7,6,6
0,0,0,6078,0,0,0,0,-1,12,12,4970,9,6,6
426.1323,12448,12448,443,181588.7,355.6571,355.6571,1430,385,1933,1933,8192,235.7541,231.9516,1430
0,0,0,59524,0,0,0,0,-1,12,12,131,9,6,6
0,0,0,80,0,0,0,0,28960,0,0,29200,0,0,0
694.0257,243663,243663,443,481671.7,1310.016,1310.016,2836,365,1364,1364,29200,976.2032,972.3294,2836
0,6,6,9537,0,6,6,6,258,6,6,335,9,6,6
1980.71,11601,11601,80,3923213,2320.2,2320.2,4380,229,26,26,8192,1453.375,1291.889,4380
0,30,30,25633,0,6,6,6,0,6,6,229,7,6,6
1723.623,11601,11601,80,2970875,2320.2,2320.2,5840,229,62,62,256,833.5,777.9333,5840
3.03315,2,2,80,9.2,2,2,2,29200,12,12,8192,3.5,2.8,6
2488.507,11601,11601,80,6192667,2900.25,2900.25,8760,229,56,56,256,971.9167,897.1538,8760
757.3825,93278,93278,443,573628.2,1295.528,1295.528,2920,41,6257,6257,8192,796.28,789.9603,2920
140.2693497,579,579,80,19675.49048,57.9,57.9,567,110,389,389,8192,48.4,46.0952381,567
35.79571669,107,107,53,1281.333333,107,107,107,-1,45,45,-1,98.5,65.66666667,107
3.464102,6,6,1352,12,6,6,6,0,0,0,29200,3,2,6
434.4991,3950,3950,443,188789.5,359.0909,359.0909,1448,252,703,703,29200,232.65,221.5714,1448
1543.786,62,62,57012,2383275,6.888889,6.888889,20,256,11613,11613,229,730.0625,687.1176,4380
2.309401077,6,6,9415,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
1903.963,11607,11607,80,3625074,1934.5,1934.5,4380,229,26,26,8192,1292.556,1163.3,4380
0,46,46,53,0,23,23,23,-1,46,46,-1,28.75,23,23
0,30,30,15038,0,6,6,6,0,6,6,229,7,6,6
3.464102,6,6,2702,12,6,6,6,0,0,0,29200,3,2,6
2.927700219,0,0,80,8.571428571,0,0,0,29200,12,12,8192,2,1.714285714,6
12.5,0,0,56113,156.25,0,0,0,-1,43,43,64,16.33333,12.25,31
52.58137,270,270,53,2764.8,135,135,135,-1,78,78,-1,96.75,77.4,135
3.464101615,6,6,7999,12,6,6,6,0,0,0,29200,3,2,6
0,0,0,53326,0,0,0,0,32853,0,0,59,0,0,0
3.464101615,6,6,687,12,6,6,6,0,0,0,29200,3,2,6
2.309401077,6,6,3737,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
3.464102,6,6,7007,12,6,6,6,0,0,0,29200,3,2,6
2.309401,6,6,2525,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
3.464101615,6,6,9415,12,6,6,6,0,0,0,29200,3,2,6
8.763561,88,88,53,76.8,44,44,44,-1,56,56,-1,43,34.4,44
2131.87096,11607,11607,80,4544873.789,1934.5,1934.5,5755,229,26,26,8192,1292.555556,1163.3,5755
2386.769,11607,11607,80,5696664,2321.4,2321.4,8675,229,56,56,256,897.6154,833.5,8675
20.26573463,152,152,53,410.7,76,76,76,-1,78,78,-1,67.25,53.8,76
3.464102,6,6,749,12,6,6,6,0,0,0,29200,3,2,6
8.763561,110,110,53,76.8,55,55,55,-1,78,78,-1,56.75,45.4,55
2.309401,6,6,8800,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
3.464102,6,6,1069,12,6,6,6,0,0,0,29200,3,2,6
3.464101615,6,6,800,12,6,6,6,0,0,0,29200,3,2,6
0,30,30,56827,0,6,6,6,0,6,6,229,7,6,6
2.309401,6,6,4279,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
8.763561,100,100,53,76.8,50,50,50,-1,68,68,-1,50.5,40.4,50
4097.538,11607,11607,80,16800000,2901.75,2901.75,11595,229,26,26,8192,1661.857,1454.125,11595
2488.507,11601,11601,80,6192667,2900.25,2900.25,8760,229,56,56,256,971.9167,897.1538,8760
258.5451,6,6,80,66845.57,3,3,6,30,699,699,29200,117.5,100.7143,687
2.309401,6,6,6346,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
2.309401,6,6,9944,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
0,0,0,80,0,0,0,0,-1,12,12,256,9,6,6
17.52712,122,122,53,307.2,61,61,61,-1,58,58,-1,52.25,41.8,61
16.16581,90,90,53,261.3333,90,90,90,-1,62,62,-1,107,71.33333,90
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
33.41107601,224,224,53,1116.3,112,112,112,-1,102,102,-1,94.25,75.4,112
3113.953,11601,11601,80,9696701,2900.25,2900.25,8760,229,26,26,8192,1661,1453.375,8760
3.464101615,6,6,5033,12,6,6,6,0,0,0,29200,3,2,6
2.309401,6,6,61900,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
0,6,6,53771,0,6,6,6,255,6,6,119,9,6,6
30.59956427,117,117,53,936.3333333,117,117,117,-1,64,64,-1,122.5,81.66666667,117
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
2096.202,11601,11601,80,4394063,2320.2,2320.2,5755,229,26,26,8192,1453.375,1291.889,5755
3.464102,6,6,255,12,6,6,6,0,0,0,29200,3,2,6
2.309401,6,6,10025,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
14.43376,0,0,56667,208.3333,0,0,0,-1,37,37,980,34,22.66667,31
0,0,0,52986,0,0,0,0,-1,12,12,46720,9,6,6
55.8677,264,264,53,3121.2,132,132,132,-1,60,60,-1,88.5,70.8,132
0,6,6,57912,0,6,6,6,256,6,6,245,9,6,6
0,0,0,80,0,0,0,0,-1,36,36,256,7,6,6
2.309401,6,6,1042,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
276.2836652,4476,4476,80,76332.66364,235.5789474,235.5789474,746,382,2610,2610,29200,161.0454545,157.4666667,746
33.9588,194,194,53,1153.2,97,97,97,-1,70,70,-1,74.75,59.8,97
3.464102,6,6,8994,12,6,6,6,0,0,0,29200,3,2,6
36.95041723,116,116,53,1365.333333,116,116,116,-1,52,52,-1,110,73.33333333,116
3.464101615,6,6,8181,12,6,6,6,0,0,0,29200,3,2,6
2.309401,6,6,1044,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
2952.521,11607,11607,80,8717379,2321.4,2321.4,8760,229,26,26,8192,1454.125,1292.556,8760
3.464102,6,6,3784,12,6,6,6,0,0,0,29200,3,2,6
0,0,0,443,0,0,0,0,-1,12,12,65327,9,6,6
15.33623161,142,142,53,235.2,71,71,71,-1,86,86,-1,67.75,54.2,71
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
2.309401,6,6,5002,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
697.3030873,5522,5522,443,486231.5956,920.3333333,920.3333333,2338,123,746,746,29200,391.75,368.7058824,2338
3.464101615,6,6,1186,12,6,6,6,0,0,0,29200,3,2,6
2337.724,11601,11601,80,5464954,2320.2,2320.2,8760,229,56,56,256,897.1538,833.0714,8760
14.43376,0,0,54225,208.3333,0,0,0,-1,37,37,110,34,22.66667,31
2.309401,6,6,1110,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
0,30,30,50382,0,6,6,6,0,6,6,229,7,6,6
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
4097.537534,11607,11607,80,16800000,2901.75,2901.75,11595,229,26,26,8192,1661.857143,1454.125,11595
3.464102,6,6,2105,12,6,6,6,0,0,0,29200,3,2,6
553.6696,3835,3835,443,306550,426.1111,426.1111,1608,6082,1732,1732,8192,309.2778,293,1608
3.464102,6,6,49165,12,6,6,6,0,0,0,29200,3,2,6
3.464102,6,6,1066,12,6,6,6,0,0,0,29200,3,2,6
3.464102,6,6,1087,12,6,6,6,0,0,0,29200,3,2,6
2.309401,6,6,1107,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
2.309401,6,6,8087,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
70.10848736,392,392,53,4915.2,196,196,196,-1,136,136,-1,149,119.2,196
0,30,30,54177,0,6,6,6,0,6,6,229,7,6,6
1531.267956,11601,11601,80,2344781.552,1933.5,1933.5,4380,229,56,56,256,833.0714286,777.5333333,4380
531.3696,4676,4676,443,282353.6,212.5455,212.5455,1398,226,10464,10464,29200,291.1538,285.6604,1715
19.50071224,340,340,53,380.2777778,85,85,85,-1,192,192,-1,72.5,64.44444444,85
2.309401077,6,6,1043,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
2250.515,11601,11601,80,5064817,2900.25,2900.25,7215,229,56,56,256,971.9167,897.1538,7215
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
2.309401,6,6,3268,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
0,0,0,39744,0,0,0,0,256,0,0,939,0,0,0
3.464102,6,6,49161,12,6,6,6,0,0,0,29200,3,2,6
3.464102,6,6,765,12,6,6,6,0,0,0,29200,3,2,6
668.5927,24,24,41760,447016.2,4.8,4.8,6,0,1375,1375,229,462.3333,396.2857,1375
0,30,30,56972,0,6,6,6,0,6,6,229,7,6,6
53.69358,137,137,53,2883,137,137,137,-1,44,44,-1,112.5,75,137
3.464102,6,6,5432,12,6,6,6,0,0,0,29200,3,2,6
2.309401,6,6,1812,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
150.8488,168,168,443,22755.36,42,42,168,340,635,635,29200,73,66.91667,517
3.464101615,6,6,5000,12,6,6,6,0,0,0,29200,3,2,6
3.464102,6,6,49,12,6,6,6,0,0,0,29200,3,2,6
27.38613,182,182,53,750,91,91,91,-1,82,82,-1,76.25,61,91
3.464101615,6,6,3995,12,6,6,6,0,0,0,29200,3,2,6
0,6,6,443,0,6,6,6,17519,6,6,0,9,6,6
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
8.763561,112,112,53,76.8,56,56,56,-1,80,80,-1,58,46.4,56
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
588.342,3015,3015,443,346146.3,376.875,376.875,2519,62,394,394,8192,200.5294,189.3889,2519
28.08575,282,282,53,788.8095,94,94,114,-1,135,135,-1,78.33333,67.14286,114
0,96,96,123,0,48,48,48,-1,96,96,-1,60,48,48
12.59762,122,122,53,158.7,61,61,61,-1,76,76,-1,59,47.2,61
136.079,225,225,80,18517.5,75,75,219,17520,396,396,8192,77.625,69,378
389.1112411,3339,3339,80,151407.558,208.6875,208.6875,1631,31088,937,937,8192,125.7647059,122.1714286,1631
2.309401077,6,6,8194,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
1599.303183,11607,11607,80,2557770.673,1658.142857,1658.142857,4380,229,26,26,8192,1163.3,1057.545455,4380
2.309401,6,6,4111,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
3.06786,0,0,80,9.411765,0,0,0,368,54,54,258,3.529412,3.333333,6
2.309401,6,6,12000,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
34.64101615,109,109,53,1200,109,109,109,-1,49,49,-1,103.5,69,109
807.2746,5389,5389,443,651692.2,1077.8,1077.8,2920,237,381,381,8192,412.1429,384.6667,2920
0,0,0,443,0,0,0,0,-1,12,12,64209,9,6,6
0,6,6,55196,0,6,6,6,64209,6,6,31672,9,6,6
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
2.309401077,6,6,1443,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
2.309401,6,6,1037,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
23.00434742,180,180,53,529.2,90,90,90,-1,96,96,-1,81,64.8,90
2110.951,11601,11601,80,4456113,2320.2,2320.2,5840,229,26,26,8192,1453.375,1291.889,5840
8.763561,96,96,53,76.8,48,48,48,-1,64,64,-1,48,38.4,48
30.02221,98,98,53,901.3333,98,98,98,-1,46,46,-1,95,63.33333,98
2.309401,6,6,3077,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
8.763561,122,122,53,76.8,61,61,61,-1,90,90,-1,64.25,51.4,61
31.21378,186,186,53,974.3,93,93,116,-1,95,95,-1,80.5,64.4,116
3378.299021,11607,11607,80,11400000,2321.4,2321.4,10220,229,26,26,8192,1454.125,1292.555556,10220
0,0,0,52442,0,0,0,0,65535,0,0,972,0,0,0
11.18034,6,6,60612,125,6,6,6,0,43,43,1114,13.75,11,31
2460.653,11601,11601,80,6054813,2320.2,2320.2,7300,229,26,26,8192,1453.375,1291.889,7300
2310.215,56,56,64977,5337092,6.222222,6.222222,20,256,12976,12976,229,1029.071,960.4667,8760
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
0,6,6,443,0,6,6,6,34,6,6,253,9,6,6
14.43376,0,0,7735,208.3333,0,0,0,-1,37,37,946,34,22.66667,31
2.309401077,6,6,427,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
46.55641739,240,240,53,2167.5,120,120,120,-1,70,70,-1,86.25,69,120
14.43375673,0,0,56087,208.3333333,0,0,0,-1,37,37,60,34,22.66666667,31
2650.586,11607,11607,80,7025604,2321.4,2321.4,7215,229,26,26,8192,1454.125,1292.556,7215
2.309401077,6,6,3800,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
3.464102,6,6,8899,12,6,6,6,0,0,0,29200,3,2,6
2.309401,6,6,11967,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
3.464102,6,6,5566,12,6,6,6,0,0,0,29200,3,2,6
2.309401,6,6,49153,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
31.22018578,182,182,53,974.7,91,91,91,-1,68,68,-1,71,56.8,91
57.15768,147,147,53,3267,147,147,147,-1,48,48,-1,121.5,81,147
1627.462,11607,11607,80,2648632,1934.5,1934.5,4380,229,56,56,256,833.5,777.9333,4380
0,0,0,7195,0,0,0,0,-1,12,12,5141,9,6,6
3.464102,6,6,1050,12,6,6,6,0,0,0,29200,3,2,6
2.309401,2,2,48416,5.333333,2,2,2,1024,6,6,0,7,4.666667,6
1846.729724,11607,11607,80,3410410.673,1658.142857,1658.142857,5840,229,26,26,8192,1163.3,1057.545455,5840
52.58136552,256,256,53,2764.8,128,128,128,-1,64,64,-1,88,70.4,128
2.309401,6,6,8873,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
1804.899,11607,11607,80,3257660,1934.5,1934.5,5840,229,56,56,256,833.5,777.9333,5840
2.309401,2,2,51887,5.333333,2,2,2,1024,6,6,0,7,4.666667,6
0,30,30,49711,0,6,6,6,0,6,6,229,7,6,6
26.29068,172,172,53,691.2,86,86,86,-1,76,76,-1,71.5,57.2,86
634.1901472,30,30,35384,402197.1429,5,5,6,0,1375,1375,229,397.1428571,347.5,1375
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
3.464101615,6,6,5904,12,6,6,6,0,0,0,29200,3,2,6
0,30,30,15942,0,6,6,6,0,6,6,229,7,6,6
2110.95076,11601,11601,80,4456113.111,2320.2,2320.2,5840,229,26,26,8192,1453.375,1291.888889,5840
1911.59573,11601,11601,80,3654198.233,1933.5,1933.5,5840,229,26,26,8192,1291.888889,1162.7,5840
18.8667,46,46,443,355.9524,46,46,46,1561,135,135,65312,37.83333,32.42857,46
0,0,0,443,0,0,0,0,-1,18,18,7947,8,6,6
